rep,host,t,TotalClusterMsgSent
0,83,26000.0,1125.0
0,83,27000.0,1173.0
0,83,28000.0,1223.0
0,83,29000.0,1271.0
0,83,30000.0,1318.0
0,83,31000.0,1365.0
0,83,32000.0,1458.0
0,83,33000.0,1504.0
0,83,34000.0,1549.0
0,83,35000.0,1592.0
0,83,36000.0,1634.0
0,83,37000.0,1673.0
0,83,38000.0,1751.0
0,83,39000.0,1827.0
0,83,40000.0,1903.0
0,83,41000.0,1940.0
0,83,42000.0,1977.0
0,83,43000.0,2013.0
0,83,44000.0,2048.0
0,83,45000.0,2082.0
0,83,46000.0,2117.0
0,83,47000.0,2183.0
0,83,48000.0,2212.0
0,83,49000.0,2244.0
0,83,50000.0,2276.0
0,84,1000.0,25.0
0,84,2000.0,51.0
0,84,3000.0,103.0
0,84,4000.0,130.0
0,84,5000.0,159.0
0,84,6000.0,188.0
0,84,7000.0,218.0
0,84,8000.0,249.0
0,84,9000.0,280.0
0,84,10000.0,314.0
0,84,11000.0,348.0
0,84,12000.0,384.0
0,84,13000.0,422.0
0,84,14000.0,461.0
0,84,15000.0,500.0
0,84,16000.0,539.0
0,84,17000.0,578.0
0,84,18000.0,617.0
0,84,19000.0,657.0
0,84,20000.0,697.0
0,84,21000.0,738.0
0,84,22000.0,782.0
0,84,23000.0,826.0
0,84,24000.0,872.0
0,84,25000.0,918.0
0,84,26000.0,965.0
0,84,27000.0,1014.0
0,84,28000.0,1065.0
0,84,29000.0,1116.0
0,84,30000.0,1221.0
0,84,31000.0,1275.0
0,84,32000.0,1329.0
0,84,33000.0,1437.0
0,84,34000.0,1547.0
0,84,35000.0,1603.0
0,84,36000.0,1660.0
0,84,37000.0,1719.0
0,84,38000.0,1776.0
0,84,39000.0,1834.0
0,84,40000.0,1890.0
0,84,41000.0,1946.0
0,84,42000.0,2002.0
0,84,43000.0,2061.0
0,84,44000.0,2119.0
0,84,45000.0,2179.0
0,84,46000.0,2237.0
0,84,47000.0,2296.0
0,84,48000.0,2355.0
0,84,49000.0,2414.0
0,84,50000.0,2474.0
0,85,1000.0,25.0
0,85,2000.0,50.0
0,85,3000.0,100.0
0,85,4000.0,125.0
0,85,5000.0,151.0
0,85,6000.0,178.0
0,85,7000.0,205.0
0,85,8000.0,232.0
0,85,9000.0,260.0
0,85,10000.0,289.0
0,85,11000.0,318.0
0,85,12000.0,347.0
0,85,13000.0,376.0
0,85,14000.0,407.0
0,85,15000.0,438.0
0,85,16000.0,470.0
0,85,17000.0,502.0
0,85,18000.0,535.0
0,85,19000.0,568.0
0,85,20000.0,604.0
0,85,21000.0,641.0
0,85,22000.0,679.0
0,85,23000.0,716.0
0,85,24000.0,754.0
0,85,25000.0,793.0
0,85,26000.0,833.0
0,85,27000.0,874.0
0,85,28000.0,916.0
0,85,29000.0,956.0
0,85,30000.0,997.0
0,85,31000.0,1038.0
0,85,32000.0,1081.0
0,85,33000.0,1124.0
0,85,34000.0,1170.0
0,85,35000.0,1218.0
0,85,36000.0,1265.0
0,85,37000.0,1312.0
0,85,38000.0,1358.0
0,85,39000.0,1404.0
0,85,40000.0,1450.0
0,85,41000.0,1497.0
0,85,42000.0,1544.0
0,85,43000.0,1590.0
0,85,44000.0,1635.0
0,85,45000.0,1680.0
0,85,46000.0,1725.0
0,85,47000.0,1770.0
0,85,48000.0,1815.0
0,85,49000.0,1861.0
0,85,50000.0,1906.0
0,86,1000.0,50.0
0,86,2000.0,76.0
0,86,3000.0,104.0
0,86,4000.0,133.0
0,86,5000.0,163.0
0,86,6000.0,193.0
0,86,7000.0,226.0
0,86,8000.0,262.0
0,86,9000.0,298.0
0,86,10000.0,336.0
0,86,11000.0,374.0
0,86,12000.0,412.0
0,86,13000.0,450.0
0,86,14000.0,488.0
0,86,15000.0,530.0
0,86,16000.0,616.0
0,86,17000.0,659.0
0,86,18000.0,702.0
0,86,19000.0,746.0
0,86,20000.0,792.0
0,86,21000.0,836.0
0,86,22000.0,878.0
0,86,23000.0,919.0
0,86,24000.0,959.0
0,86,25000.0,998.0
0,86,26000.0,1037.0
0,86,27000.0,1074.0
0,86,28000.0,1111.0
0,86,29000.0,1147.0
0,86,30000.0,1183.0
0,86,31000.0,1220.0
0,86,32000.0,1255.0
0,86,33000.0,1289.0
0,86,34000.0,1359.0
0,86,35000.0,1428.0
0,86,36000.0,1496.0
0,86,37000.0,1528.0
0,86,38000.0,1559.0
0,86,39000.0,1590.0
0,86,40000.0,1620.0
0,86,41000.0,1651.0
0,86,42000.0,1681.0
0,86,43000.0,1742.0
0,86,44000.0,1772.0
0,86,45000.0,1800.0
0,86,46000.0,1854.0
0,86,47000.0,1881.0
0,86,48000.0,1908.0
0,86,49000.0,1962.0
0,86,50000.0,1989.0
0,87,1000.0,12.0
0,87,2000.0,36.0
0,87,3000.0,50.0
0,87,4000.0,80.0
0,87,5000.0,125.0
0,87,6000.0,155.0
0,87,7000.0,170.0
0,87,8000.0,185.0
0,87,9000.0,221.0
0,87,10000.0,242.0
0,87,11000.0,263.0
0,87,12000.0,284.0
0,87,13000.0,305.0
0,87,14000.0,326.0
0,87,15000.0,349.0
0,87,16000.0,373.0
0,87,17000.0,423.0
0,87,18000.0,449.0
0,87,19000.0,477.0
0,87,20000.0,505.0
0,87,21000.0,534.0
0,87,22000.0,564.0
0,87,23000.0,595.0
0,87,24000.0,626.0
0,87,25000.0,660.0
0,87,26000.0,694.0
0,87,27000.0,729.0
0,87,28000.0,765.0
0,87,29000.0,803.0
0,87,30000.0,843.0
0,87,31000.0,883.0
0,87,32000.0,968.0
0,87,33000.0,1011.0
0,87,34000.0,1055.0
0,87,35000.0,1146.0
0,87,36000.0,1192.0
0,87,37000.0,1238.0
0,87,38000.0,1285.0
0,87,39000.0,1333.0
0,87,40000.0,1381.0
0,87,41000.0,1478.0
0,87,42000.0,1527.0
0,87,43000.0,1577.0
0,87,44000.0,1628.0
0,87,45000.0,1678.0
0,87,46000.0,1728.0
0,87,47000.0,1778.0
0,87,48000.0,1827.0
0,87,49000.0,1875.0
0,87,50000.0,1922.0
0,88,1000.0,96.0
0,88,2000.0,145.0
0,88,3000.0,170.0
0,88,4000.0,220.0
0,88,5000.0,245.0
0,88,6000.0,270.0
0,88,7000.0,324.0
0,88,8000.0,351.0
0,88,9000.0,378.0
0,88,10000.0,405.0
0,88,11000.0,432.0
0,88,12000.0,461.0
0,88,13000.0,491.0
0,88,14000.0,521.0
0,88,15000.0,552.0
0,88,16000.0,583.0
0,88,17000.0,615.0
0,88,18000.0,649.0
0,88,19000.0,682.0
0,88,20000.0,715.0
0,88,21000.0,752.0
0,88,22000.0,789.0
0,88,23000.0,827.0
0,88,24000.0,865.0
0,88,25000.0,945.0
0,88,26000.0,986.0
0,88,27000.0,1027.0
0,88,28000.0,1069.0
0,88,29000.0,1113.0
0,88,30000.0,1158.0
0,88,31000.0,1249.0
0,88,32000.0,1295.0
0,88,33000.0,1342.0
0,88,34000.0,1392.0
0,88,35000.0,1444.0
0,88,36000.0,1497.0
0,88,37000.0,1550.0
0,88,38000.0,1603.0
0,88,39000.0,1659.0
0,88,40000.0,1716.0
0,88,41000.0,1827.0
0,88,42000.0,1882.0
0,88,43000.0,1994.0
0,88,44000.0,2050.0
0,88,45000.0,2106.0
0,88,46000.0,2164.0
0,88,47000.0,2221.0
0,88,48000.0,2281.0
0,88,49000.0,2341.0
0,88,50000.0,2400.0
0,89,1000.0,32.0
0,89,2000.0,64.0
0,89,3000.0,131.0
0,89,4000.0,167.0
0,89,5000.0,203.0
0,89,6000.0,277.0
0,89,7000.0,314.0
0,89,8000.0,350.0
0,89,9000.0,388.0
0,89,10000.0,428.0
0,89,11000.0,470.0
0,89,12000.0,512.0
0,89,13000.0,554.0
0,89,14000.0,596.0
0,89,15000.0,638.0
0,89,16000.0,680.0
0,89,17000.0,723.0
0,89,18000.0,811.0
0,89,19000.0,855.0
0,89,20000.0,900.0
0,89,21000.0,947.0
0,89,22000.0,996.0
0,89,23000.0,1046.0
0,89,24000.0,1097.0
0,89,25000.0,1148.0
0,89,26000.0,1200.0
0,89,27000.0,1253.0
0,89,28000.0,1305.0
0,89,29000.0,1356.0
0,89,30000.0,1459.0
0,89,31000.0,1562.0
0,89,32000.0,1669.0
0,89,33000.0,1723.0
0,89,34000.0,1776.0
0,89,35000.0,1828.0
0,89,36000.0,1881.0
0,89,37000.0,1933.0
0,89,38000.0,1984.0
0,89,39000.0,2088.0
0,89,40000.0,2139.0
0,89,41000.0,2192.0
0,89,42000.0,2244.0
0,89,43000.0,2296.0
0,89,44000.0,2349.0
0,89,45000.0,2399.0
0,89,46000.0,2448.0
0,89,47000.0,2497.0
0,89,48000.0,2545.0
0,89,49000.0,2593.0
0,89,50000.0,2640.0
0,90,1000.0,21.0
0,90,2000.0,67.0
0,90,3000.0,91.0
0,90,4000.0,116.0
0,90,5000.0,141.0
0,90,6000.0,167.0
0,90,7000.0,192.0
0,90,8000.0,218.0
0,90,9000.0,244.0
0,90,10000.0,272.0
0,90,11000.0,300.0
0,90,12000.0,327.0
0,90,13000.0,356.0
0,90,14000.0,386.0
0,90,15000.0,416.0
0,90,16000.0,446.0
0,90,17000.0,476.0
0,90,18000.0,506.0
0,90,19000.0,537.0
0,90,20000.0,568.0
0,90,21000.0,599.0
0,90,22000.0,631.0
0,90,23000.0,663.0
0,90,24000.0,697.0
0,90,25000.0,732.0
0,90,26000.0,767.0
0,90,27000.0,802.0
0,90,28000.0,837.0
0,90,29000.0,871.0
0,90,30000.0,905.0
0,90,31000.0,940.0
0,90,32000.0,976.0
0,90,33000.0,1013.0
0,90,34000.0,1051.0
0,90,35000.0,1091.0
0,90,36000.0,1131.0
0,90,37000.0,1172.0
0,90,38000.0,1257.0
0,90,39000.0,1300.0
0,90,40000.0,1343.0
0,90,41000.0,1385.0
0,90,42000.0,1424.0
0,90,43000.0,1462.0
0,90,44000.0,1502.0
0,90,45000.0,1542.0
0,90,46000.0,1584.0
0,90,47000.0,1625.0
0,90,48000.0,1666.0
0,90,49000.0,1704.0
0,90,50000.0,1742.0
0,91,1000.0,17.0
0,91,2000.0,51.0
0,91,3000.0,70.0
0,91,4000.0,89.0
0,91,5000.0,127.0
0,91,6000.0,146.0
0,91,7000.0,165.0
0,91,8000.0,208.0
0,91,9000.0,230.0
0,91,10000.0,254.0
0,91,11000.0,278.0
0,91,12000.0,303.0
0,91,13000.0,332.0
0,91,14000.0,361.0
0,91,15000.0,391.0
0,91,16000.0,421.0
0,91,17000.0,452.0
0,91,18000.0,484.0
0,91,19000.0,515.0
0,91,20000.0,546.0
0,91,21000.0,577.0
0,91,22000.0,610.0
0,91,23000.0,643.0
0,91,24000.0,676.0
0,91,25000.0,708.0
0,91,26000.0,738.0
0,91,27000.0,767.0
0,91,28000.0,797.0
0,91,29000.0,827.0
0,91,30000.0,858.0
0,91,31000.0,889.0
0,91,32000.0,920.0
0,91,33000.0,952.0
0,91,34000.0,985.0
0,91,35000.0,1018.0
0,91,36000.0,1052.0
0,91,37000.0,1087.0
0,91,38000.0,1122.0
0,91,39000.0,1158.0
0,91,40000.0,1196.0
0,91,41000.0,1268.0
0,91,42000.0,1303.0
0,91,43000.0,1339.0
0,91,44000.0,1374.0
0,91,45000.0,1409.0
0,91,46000.0,1446.0
0,91,47000.0,1484.0
0,91,48000.0,1522.0
0,91,49000.0,1559.0
0,91,50000.0,1594.0
0,92,1000.0,12.0
0,92,2000.0,36.0
0,92,3000.0,60.0
0,92,4000.0,72.0
0,92,5000.0,84.0
0,92,6000.0,96.0
0,92,7000.0,108.0
0,92,8000.0,119.0
0,92,9000.0,130.0
0,92,10000.0,141.0
0,92,11000.0,152.0
0,92,12000.0,163.0
0,92,13000.0,174.0
0,92,14000.0,185.0
0,92,15000.0,196.0
0,92,16000.0,207.0
0,92,17000.0,218.0
0,92,18000.0,229.0
0,92,19000.0,240.0
0,92,20000.0,250.0
0,92,21000.0,260.0
0,92,22000.0,270.0
0,92,23000.0,280.0
0,92,24000.0,290.0
0,92,25000.0,300.0
0,92,26000.0,309.0
0,92,27000.0,318.0
0,92,28000.0,327.0
0,92,29000.0,336.0
0,92,30000.0,345.0
0,92,31000.0,354.0
0,92,32000.0,363.0
0,92,33000.0,373.0
0,92,34000.0,383.0
0,92,35000.0,403.0
0,92,36000.0,413.0
0,92,37000.0,423.0
0,92,38000.0,433.0
0,92,39000.0,442.0
0,92,40000.0,451.0
0,92,41000.0,462.0
0,92,42000.0,474.0
0,92,43000.0,486.0
0,92,44000.0,498.0
0,92,45000.0,510.0
0,92,46000.0,523.0
0,92,47000.0,558.0
0,92,48000.0,594.0
0,92,49000.0,612.0
0,92,50000.0,630.0
0,93,1000.0,20.0
0,93,2000.0,42.0
0,93,3000.0,86.0
0,93,4000.0,131.0
0,93,5000.0,154.0
0,93,6000.0,178.0
0,93,7000.0,204.0
0,93,8000.0,232.0
0,93,9000.0,290.0
0,93,10000.0,319.0
0,93,11000.0,350.0
0,93,12000.0,382.0
0,93,13000.0,414.0
0,93,14000.0,446.0
0,93,15000.0,512.0
0,93,16000.0,579.0
0,93,17000.0,647.0
0,93,18000.0,681.0
0,93,19000.0,713.0
0,93,20000.0,745.0
0,93,21000.0,778.0
0,93,22000.0,811.0
0,93,23000.0,846.0
0,93,24000.0,882.0
0,93,25000.0,920.0
0,93,26000.0,958.0
0,93,27000.0,994.0
0,93,28000.0,1031.0
0,93,29000.0,1070.0
0,93,30000.0,1151.0
0,93,31000.0,1192.0
0,93,32000.0,1233.0
0,93,33000.0,1271.0
0,93,34000.0,1308.0
0,93,35000.0,1346.0
0,93,36000.0,1384.0
0,93,37000.0,1421.0
0,93,38000.0,1460.0
0,93,39000.0,1534.0
0,93,40000.0,1572.0
0,93,41000.0,1609.0
0,93,42000.0,1676.0
0,93,43000.0,1710.0
0,93,44000.0,1743.0
0,93,45000.0,1809.0
0,93,46000.0,1842.0
0,93,47000.0,1873.0
0,93,48000.0,1904.0
0,93,49000.0,1933.0
0,93,50000.0,1963.0
0,94,1000.0,16.0
0,94,2000.0,32.0
0,94,3000.0,62.0
0,94,4000.0,80.0
0,94,5000.0,98.0
0,94,6000.0,116.0
0,94,7000.0,134.0
0,94,8000.0,152.0
0,94,9000.0,170.0
0,94,10000.0,188.0
0,94,11000.0,207.0
0,94,12000.0,228.0
0,94,13000.0,249.0
0,94,14000.0,270.0
0,94,15000.0,292.0
0,94,16000.0,315.0
0,94,17000.0,338.0
0,94,18000.0,362.0
0,94,19000.0,387.0
0,94,20000.0,413.0
0,94,21000.0,441.0
0,94,22000.0,469.0
0,94,23000.0,499.0
0,94,24000.0,528.0
0,94,25000.0,559.0
0,94,26000.0,590.0
0,94,27000.0,623.0
0,94,28000.0,657.0
0,94,29000.0,692.0
0,94,30000.0,729.0
0,94,31000.0,766.0
0,94,32000.0,803.0
0,94,33000.0,843.0
0,94,34000.0,885.0
0,94,35000.0,928.0
0,94,36000.0,1014.0
0,94,37000.0,1098.0
0,94,38000.0,1140.0
0,94,39000.0,1182.0
0,94,40000.0,1224.0
0,94,41000.0,1266.0
0,94,42000.0,1308.0
0,94,43000.0,1353.0
0,94,44000.0,1398.0
0,94,45000.0,1442.0
0,94,46000.0,1486.0
0,94,47000.0,1530.0
0,94,48000.0,1574.0
0,94,49000.0,1620.0
0,94,50000.0,1667.0
0,95,1000.0,12.0
0,95,2000.0,24.0
0,95,3000.0,49.0
0,95,4000.0,62.0
0,95,5000.0,75.0
0,95,6000.0,89.0
0,95,7000.0,104.0
0,95,8000.0,121.0
0,95,9000.0,138.0
0,95,10000.0,155.0
0,95,11000.0,173.0
0,95,12000.0,211.0
0,95,13000.0,231.0
0,95,14000.0,251.0
0,95,15000.0,271.0
0,95,16000.0,292.0
0,95,17000.0,314.0
0,95,18000.0,336.0
0,95,19000.0,358.0
0,95,20000.0,380.0
0,95,21000.0,422.0
0,95,22000.0,464.0
0,95,23000.0,487.0
0,95,24000.0,511.0
0,95,25000.0,535.0
0,95,26000.0,559.0
0,95,27000.0,584.0
0,95,28000.0,612.0
0,95,29000.0,640.0
0,95,30000.0,668.0
0,95,31000.0,696.0
0,95,32000.0,725.0
0,95,33000.0,756.0
0,95,34000.0,785.0
0,95,35000.0,814.0
0,95,36000.0,873.0
0,95,37000.0,902.0
0,95,38000.0,930.0
0,95,39000.0,987.0
0,95,40000.0,1016.0
0,95,41000.0,1045.0
0,95,42000.0,1075.0
0,95,43000.0,1105.0
0,95,44000.0,1135.0
0,95,45000.0,1197.0
0,95,46000.0,1229.0
0,95,47000.0,1263.0
0,95,48000.0,1337.0
0,95,49000.0,1376.0
0,95,50000.0,1418.0
0,96,1000.0,23.0
0,96,2000.0,73.0
0,96,3000.0,98.0
0,96,4000.0,124.0
0,96,5000.0,151.0
0,96,6000.0,178.0
0,96,7000.0,205.0
0,96,8000.0,261.0
0,96,9000.0,290.0
0,96,10000.0,319.0
0,96,11000.0,349.0
0,96,12000.0,380.0
0,96,13000.0,412.0
0,96,14000.0,443.0
0,96,15000.0,473.0
0,96,16000.0,504.0
0,96,17000.0,535.0
0,96,18000.0,566.0
0,96,19000.0,600.0
0,96,20000.0,669.0
0,96,21000.0,743.0
0,96,22000.0,817.0
0,96,23000.0,891.0
0,96,24000.0,929.0
0,96,25000.0,969.0
0,96,26000.0,1010.0
0,96,27000.0,1052.0
0,96,28000.0,1096.0
0,96,29000.0,1187.0
0,96,30000.0,1282.0
0,96,31000.0,1382.0
0,96,32000.0,1434.0
0,96,33000.0,1487.0
0,96,34000.0,1540.0
0,96,35000.0,1644.0
0,96,36000.0,1695.0
0,96,37000.0,1747.0
0,96,38000.0,1799.0
0,96,39000.0,1849.0
0,96,40000.0,1900.0
0,96,41000.0,1950.0
0,96,42000.0,1997.0
0,96,43000.0,2046.0
0,96,44000.0,2096.0
0,96,45000.0,2146.0
0,96,46000.0,2196.0
0,96,47000.0,2248.0
0,96,48000.0,2298.0
0,96,49000.0,2347.0
0,96,50000.0,2445.0
0,97,1000.0,39.0
0,97,2000.0,59.0
0,97,3000.0,80.0
0,97,4000.0,102.0
0,97,5000.0,126.0
0,97,6000.0,150.0
0,97,7000.0,198.0
0,97,8000.0,222.0
0,97,9000.0,247.0
0,97,10000.0,301.0
0,97,11000.0,328.0
0,97,12000.0,356.0
0,97,13000.0,383.0
0,97,14000.0,412.0
0,97,15000.0,441.0
0,97,16000.0,501.0
0,97,17000.0,531.0
0,97,18000.0,562.0
0,97,19000.0,624.0
0,97,20000.0,655.0
0,97,21000.0,687.0
0,97,22000.0,721.0
0,97,23000.0,755.0
0,97,24000.0,789.0
0,97,25000.0,825.0
0,97,26000.0,863.0
0,97,27000.0,902.0
0,97,28000.0,982.0
0,97,29000.0,1060.0
0,97,30000.0,1098.0
0,97,31000.0,1171.0
0,97,32000.0,1243.0
0,97,33000.0,1279.0
0,97,34000.0,1352.0
0,97,35000.0,1425.0
0,97,36000.0,1461.0
0,97,37000.0,1498.0
0,97,38000.0,1535.0
0,97,39000.0,1571.0
0,97,40000.0,1606.0
0,97,41000.0,1641.0
0,97,42000.0,1673.0
0,97,43000.0,1704.0
0,97,44000.0,1735.0
0,97,45000.0,1763.0
0,97,46000.0,1790.0
0,97,47000.0,1815.0
0,97,48000.0,1838.0
0,97,49000.0,1859.0
0,97,50000.0,1879.0
0,98,1000.0,36.0
0,98,2000.0,54.0
0,98,3000.0,72.0
0,98,4000.0,90.0
0,98,5000.0,109.0
0,98,6000.0,127.0
0,98,7000.0,145.0
0,98,8000.0,163.0
0,98,9000.0,181.0
0,98,10000.0,199.0
0,98,11000.0,218.0
0,98,12000.0,237.0
0,98,13000.0,256.0
0,98,14000.0,275.0
0,98,15000.0,294.0
0,98,16000.0,313.0
0,98,17000.0,332.0
0,98,18000.0,351.0
0,98,19000.0,369.0
0,98,20000.0,387.0
0,98,21000.0,405.0
0,98,22000.0,423.0
0,98,23000.0,441.0
0,98,24000.0,458.0
0,98,25000.0,475.0
0,98,26000.0,491.0
0,98,27000.0,508.0
0,98,28000.0,525.0
0,98,29000.0,542.0
0,98,30000.0,560.0
0,98,31000.0,578.0
0,98,32000.0,596.0
0,98,33000.0,614.0
0,98,34000.0,654.0
0,98,35000.0,674.0
0,98,36000.0,694.0
0,98,37000.0,732.0
0,98,38000.0,751.0
0,98,39000.0,770.0
0,98,40000.0,807.0
0,98,41000.0,842.0
0,98,42000.0,859.0
0,98,43000.0,878.0
0,98,44000.0,898.0
0,98,45000.0,919.0
0,98,46000.0,942.0
0,98,47000.0,967.0
0,98,48000.0,993.0
0,98,49000.0,1048.0
0,98,50000.0,1076.0
0,99,1000.0,27.0
0,99,2000.0,81.0
0,99,3000.0,108.0
0,99,4000.0,136.0
0,99,5000.0,164.0
0,99,6000.0,192.0
0,99,7000.0,222.0
0,99,8000.0,252.0
0,99,9000.0,281.0
0,99,10000.0,311.0
0,99,11000.0,375.0
0,99,12000.0,407.0
0,99,13000.0,439.0
0,99,14000.0,472.0
0,99,15000.0,506.0
0,99,16000.0,540.0
0,99,17000.0,574.0
0,99,18000.0,609.0
0,99,19000.0,642.0
0,99,20000.0,677.0
0,99,21000.0,715.0
0,99,22000.0,753.0
0,99,23000.0,831.0
0,99,24000.0,870.0
0,99,25000.0,910.0
0,99,26000.0,953.0
0,99,27000.0,997.0
0,99,28000.0,1041.0
0,99,29000.0,1135.0
0,99,30000.0,1181.0
0,99,31000.0,1230.0
0,99,32000.0,1332.0
0,99,33000.0,1434.0
0,99,34000.0,1487.0
0,99,35000.0,1540.0
0,99,36000.0,1593.0
0,99,37000.0,1646.0
0,99,38000.0,1699.0
0,99,39000.0,1753.0
0,99,40000.0,1807.0
0,99,41000.0,1915.0
0,99,42000.0,2024.0
0,99,43000.0,2081.0
0,99,44000.0,2140.0
0,99,45000.0,2198.0
0,99,46000.0,2256.0
0,99,47000.0,2314.0
0,99,48000.0,2373.0
0,99,49000.0,2431.0
0,99,50000.0,2548.0
1,0,1000.0,12.0
1,0,2000.0,38.0
1,0,3000.0,64.0
1,0,4000.0,77.0
1,0,5000.0,103.0
1,0,6000.0,131.0
1,0,7000.0,159.0
1,0,8000.0,187.0
1,0,9000.0,201.0
1,0,10000.0,215.0
1,0,11000.0,251.0
1,0,12000.0,287.0
1,0,13000.0,338.0
1,0,14000.0,372.0
1,0,15000.0,411.0
1,0,16000.0,432.0
1,0,17000.0,480.0
1,0,18000.0,530.0
1,0,19000.0,582.0
1,0,20000.0,635.0
1,0,21000.0,689.0
1,0,22000.0,743.0
1,0,23000.0,801.0
1,0,24000.0,861.0
1,0,25000.0,924.0
1,0,26000.0,990.0
1,0,27000.0,1060.0
1,0,28000.0,1131.0
1,0,29000.0,1207.0
1,0,30000.0,1288.0
1,0,31000.0,1370.0
1,0,32000.0,1452.0
1,0,33000.0,1536.0
1,0,34000.0,1622.0
1,0,35000.0,1706.0
1,0,36000.0,1794.0
1,0,37000.0,1882.0
1,0,38000.0,1970.0
1,0,39000.0,2057.0
1,0,40000.0,2148.0
1,0,41000.0,2244.0
1,0,42000.0,2344.0
1,0,43000.0,2444.0
1,0,44000.0,2543.0
1,0,45000.0,2643.0
1,0,46000.0,2743.0
1,0,47000.0,2844.0
1,0,48000.0,2947.0
1,0,49000.0,3051.0
1,0,50000.0,3158.0
1,1,1000.0,30.0
1,1,2000.0,62.0
1,1,3000.0,127.0
1,1,4000.0,193.0
1,1,5000.0,256.0
1,1,6000.0,320.0
1,1,7000.0,351.0
1,1,8000.0,382.0
1,1,9000.0,478.0
1,1,10000.0,574.0
1,1,11000.0,638.0
1,1,12000.0,703.0
1,1,13000.0,769.0
1,1,14000.0,835.0
1,1,15000.0,903.0
1,1,16000.0,1005.0
1,1,17000.0,1109.0
1,1,18000.0,1181.0
1,1,19000.0,1254.0
1,1,20000.0,1367.0
1,1,21000.0,1481.0
1,1,22000.0,1557.0
1,1,23000.0,1595.0
1,1,24000.0,1671.0
1,1,25000.0,1744.0
1,1,26000.0,1812.0
1,1,27000.0,1883.0
1,1,28000.0,1957.0
1,1,29000.0,2030.0
1,1,30000.0,2103.0
1,1,31000.0,2177.0
1,1,32000.0,2249.0
1,1,33000.0,2323.0
1,1,34000.0,2393.0
1,1,35000.0,2465.0
1,1,36000.0,2535.0
1,1,37000.0,2605.0
1,1,38000.0,2708.0
1,1,39000.0,2776.0
1,1,40000.0,2874.0
1,1,41000.0,2936.0
1,1,42000.0,2998.0
1,1,43000.0,3061.0
1,1,44000.0,3093.0
1,1,45000.0,3154.0
1,1,46000.0,3218.0
1,1,47000.0,3281.0
1,1,48000.0,3343.0
1,1,49000.0,3407.0
1,1,50000.0,3471.0
1,2,1000.0,23.0
1,2,2000.0,73.0
1,2,3000.0,126.0
1,2,4000.0,178.0
1,2,5000.0,232.0
1,2,6000.0,290.0
1,2,7000.0,350.0
1,2,8000.0,412.0
1,2,9000.0,474.0
1,2,10000.0,538.0
1,2,11000.0,604.0
1,2,12000.0,672.0
1,2,13000.0,742.0
1,2,14000.0,812.0
1,2,15000.0,882.0
1,2,16000.0,951.0
1,2,17000.0,1019.0
1,2,18000.0,1090.0
1,2,19000.0,1160.0
1,2,20000.0,1230.0
1,2,21000.0,1303.0
1,2,22000.0,1377.0
1,2,23000.0,1451.0
1,2,24000.0,1528.0
1,2,25000.0,1608.0
1,2,26000.0,1691.0
1,2,27000.0,1774.0
1,2,28000.0,1858.0
1,2,29000.0,1943.0
1,2,30000.0,2031.0
1,2,31000.0,2120.0
1,2,32000.0,2209.0
1,2,33000.0,2300.0
1,2,34000.0,2395.0
1,2,35000.0,2489.0
1,2,36000.0,2583.0
1,2,37000.0,2677.0
1,2,38000.0,2770.0
1,2,39000.0,2861.0
1,2,40000.0,2953.0
1,2,41000.0,3044.0
1,2,42000.0,3132.0
1,2,43000.0,3213.0
1,2,44000.0,3291.0
1,2,45000.0,3365.0
1,2,46000.0,3435.0
1,2,47000.0,3505.0
1,2,48000.0,3574.0
1,2,49000.0,3641.0
1,2,50000.0,3705.0
1,4,1000.0,58.0
1,4,2000.0,79.0
1,4,3000.0,148.0
1,4,4000.0,244.0
1,4,5000.0,364.0
1,4,6000.0,412.0
1,4,7000.0,486.0
1,4,8000.0,594.0
1,4,9000.0,652.0
1,4,10000.0,832.0
1,4,11000.0,892.0
1,4,12000.0,1016.0
1,4,13000.0,1171.0
1,4,14000.0,1202.0
1,4,15000.0,1233.0
1,4,16000.0,1330.0
1,4,17000.0,1462.0
1,4,18000.0,1496.0
1,4,19000.0,1531.0
1,4,20000.0,1674.0
1,4,21000.0,1782.0
1,4,22000.0,1890.0
1,4,23000.0,1962.0
1,4,24000.0,2036.0
1,4,25000.0,2226.0
1,4,26000.0,2301.0
1,4,27000.0,2340.0
1,4,28000.0,2460.0
1,4,29000.0,2543.0
1,4,30000.0,2631.0
1,4,31000.0,2720.0
1,4,32000.0,2810.0
1,4,33000.0,2945.0
1,4,34000.0,3035.0
1,4,35000.0,3127.0
1,4,36000.0,3223.0
1,4,37000.0,3324.0
1,4,38000.0,3483.0
1,4,39000.0,3587.0
1,4,40000.0,3693.0
1,4,41000.0,3798.0
1,4,42000.0,3960.0
1,4,43000.0,4066.0
1,4,44000.0,4170.0
1,4,45000.0,4272.0
1,4,46000.0,4374.0
1,4,47000.0,4481.0
1,4,48000.0,4592.0
1,4,49000.0,4707.0
1,4,50000.0,4825.0
1,5,1000.0,29.0
1,5,2000.0,87.0
1,5,3000.0,147.0
1,5,4000.0,210.0
1,5,5000.0,277.0
1,5,6000.0,343.0
1,5,7000.0,410.0
1,5,8000.0,479.0
1,5,9000.0,550.0
1,5,10000.0,619.0
1,5,11000.0,687.0
1,5,12000.0,753.0
1,5,13000.0,818.0
1,5,14000.0,884.0
1,5,15000.0,952.0
