run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[18].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.13519081433274 0.14705320044086 0.13333695943352 0.17427082511301 0.11159344323638 -0.64616752404266 -0.66666666666667 -0.66666666666667 -0.64180044035566 0.38642052456857 0.36049142361432 0.42041344396928 0.40163361785071 0.42255036027964 0.37725379219419 0.42279888504338 0.41693478162122 0.38950468037742 0.093873334918311 0.44914423546957 0.41238464798525 0.30215404420978 0.36745954796144 0.33581882658113 0.42022976082206 0.34577789079251 0.31084332633871 0.3848266071054 -0.050064113654602 0.30282291180082 0.3552700521259 0.46870370915283 0.38303721096457 0.40529577077062 0.43323095960034 0.34138054629144 0.45240888342937 0.38701000372285 0.34449410307894 0.41552063901911 0.48873438550857 0.45673368963009 0.48140879978495 0.42694764044699 0.40025981614583 0.49120190764337 0.50069645011365 0.44529294683214"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[19].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN 0.085744328047 0.085744328047 0.085744328047 NaN NaN NaN 0.025031909369 0.025031909369 0.025031909369 0.024753609977 0.024753609977 0.024753609977 NaN 0.015608481325 0.015608481325 0.015608481325 NaN NaN 0.024786161237 0.024786161237 0.024786161237 NaN NaN NaN NaN 0.202574738114 0.202574738114 0.202574738114 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[19].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.025973534437267 0.15043123814909 -0.0045927559860657 0.1769519943256 0.07789318329375 0 0.037098558601368 0.12494758976487 -0.60261916847916 0.10196075276474 0.12749959432835 0.15203217813428 0.13414387086613 0.082288591312459 0.17567697437161 0.15565907754279 0.12046416221387 0.17140105821811 0.16663575777314 0.21149054283542 -0.50645749099769 -0.26266795400412 -0.52582322459748 -0.48846142359506 -0.52597668820633 -0.44125053960943 -0.53438375075372 -0.45472856950572 -0.39019018344314 0.41116882305514 0.37314697312348 0.074313318109432 0.43104876956252 0.4392614099448 0.43132611013534 0.426540139463 0.4419950083802 0.42294047086304 0.20708479275048 0.44962252984507 0.41828584477086 0.42983773206776 0.45820116082871 0.44063282552532 0.43654181354342 0.43463092205778 0.43576573736574 0.44764161732687"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[20].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN NaN NaN NaN NaN NaN NaN 0.106938998075 0.106938998075 0.106938998075 NaN NaN 0.155946730809 0.155946730809 0.155946730809 0.022285586247 0.022285586247 0.022285586247 0.033263127492 0.033263127492 0.033263127492 NaN NaN NaN NaN 0.373552529516 0.373552529516 0.373552529516 0.031877784 0.031877784 0.031877784 NaN NaN NaN 0.034608607517 0.034608607517 0.034608607517 NaN NaN 0.023553289553 0.023553289553 0.023553289553 NaN 0.032430611465 0.032430611465 0.032430611465 NaN NaN NaN NaN"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[20].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.075872513442243 0.0037796508122033 0.14721007442404 0.18126282492292 -0.14930519636653 0 0.035661034184419 0.051677439463692 0 0.18205456811394 0.76277892911477 0.13121037735804 0.18715670579796 0.051475669760895 0.1173682278637 0.18570517554642 0.19555723176303 0.13927610957703 0.18941407837978 0.17607725291515 0.1841337823737 0.060110336014856 0.14163049869154 0.15172257070689 0.20323641989792 0.22950474612086 0.22787770564099 0.19236188694073 0.20232171839298 0.22718068190703 0.25681530900854 0.23343377534967 0.18713233295108 0.24358012597121 0.24223095490356 0.25449542332985 0.24091146044045 0.2382726666543 0.21504672464683 0.10542960447543 0.23659273538752 0.22922614524612 0.22461280501597 0.23416784319044 0.22729157468398 0.18164619933056 0.23752171123174 0.20723849269521"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[21].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN NaN NaN NaN NaN NaN NaN NaN 0.081936871468 0.081936871468 0.081936871468 NaN NaN 0.019818496543 0.019818496543 0.019818496543 NaN 0.016463695703 0.016463695703 0.016463695703 NaN NaN 0.007754842938 0.007754842938 0.007754842938 NaN 0.016865403658 0.016865403658 0.016865403658 NaN 0.008693804801 0.008693804801 0.008693804801 NaN NaN 0.008473492807 0.008473492807 0.008473492807 0.008493511244 0.008493511244 0.008493511244 NaN NaN 0.008013657183 0.008013657183 0.008013657183 0.008213949751 0.008213949751 0.008213949751 NaN"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[21].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0.24099894358472 0.23041362732298 0.50641829302725 0.25111434939173 0.2339419395398 0.2327621486209 0.15069774025166 0.22577354197827 0.25258908804037 0.22885409120193 0.24503059161019 0.18775957704584 0.248922979931 0.22368190624758 0.10945067828795 0.48499759291091 0.17763617191918 0.24485500553884 0.25587130324526 0.2546418495736 0.19336067246526 0.21934273155016 0.15248659370325 0.23771204801482 0.15808216087473 0.22021218793362 0.24522322934618 0.23162383472628 0.18399208065401 0.24054275937811 0.25028849574851 0.20806626738167 0.24362912903816 0.2169663151263 0.22069540959397 0.23828780999507 0.2207401028541 0.20331385415187 0.24589881119868 0.23650682464939 0.21983766434932 0.49963098741208 0.52247944122181 0.5039088573472 0.51539416136349 0.061401493253319 0.52652078991756 0.51859372394697"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[22].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN 0.047892041956 0.047892041956 0.047892041956 NaN NaN NaN NaN 0.019245666062 0.019245666062 0.019245666062 NaN NaN 0.010816497565 0.010816497565 0.010816497565 NaN 0.008253997114 0.008253997114 0.008253997114 NaN 0.021593216682 0.021593216682 0.021593216682 0.017096074455 0.017096074455 0.017096074455 NaN 0.00743266917 0.00743266917 0.00743266917 NaN NaN 0.008332208791 0.008332208791 0.008332208791 0.007711807379 0.007711807379 0.007711807379 NaN NaN 0.008291317536 0.008291317536 0.008291317536 0.008211042039 0.008211042039 0.008211042039 NaN 0.017274760892 0.017274760892"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[22].rl,rlReward,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","0.33333333333333 0 0 0.17686274757767 0.1949388666973 0.22667098902366 0.19397942931734 0.077743401978698 0.16673953855976 0.0094081063623321 0.14296882653397 0.46771907957733 0.13656726015117 0.1004009769907 0.011726934369116 0.14926390130086 0.17422839138802 0.16618907376828 0.18832606224542 0.18458242207832 0.15703936649233 0 0.16800123257245 0.078598214952847 0.18900218998091 0.19912119532144 0.18864153597311 0.21871877530278 0.22435707636004 0.20138920243997 0.22638880569669 0.19993929770447 0.25659950346096 0.23923845323833 0.2330558788116 0.23663396573944 0.53098760746862 0.21103524858639 0.22677544192826 0.2553884797398 0.22321626338979 0.18534875842102 0.20569273138557 0.24108057655346 0.24399619943108 0.19742325025884 0.18853295026102 0.25824497520473 0.098221771139739 0.21503481428552"
General-2-20251226-14:24:05-81710,vector,AdhocNetwork1.host[23].app[1],e2eDelayPeriodicSec,,,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50","NaN NaN NaN NaN NaN NaN NaN NaN 0.086261290777 0.086261290777 0.086261290777 NaN NaN 0.016084483058 0.016084483058 0.016084483058 NaN NaN 0.025749591072 0.025749591072 0.025749591072 0.01173695916 0.01173695916 0.01173695916 NaN NaN 0.013507914557 0.013507914557 0.013507914557 NaN 0.008053847792 0.008053847792 0.008053847792 0.008293609817 0.008293609817 0.008293609817 NaN 0.008393524584 0.008393524584 0.008393524584 0.008513537682 0.008513537682 0.008513537682 NaN NaN 0.008133842165 0.008133842165 0.008133842165 NaN 0.008054144019"
