run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyStorage.typename,SimpleEpEnergyStorage,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyStorage.nominalCapacity,2J,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyStorage.initialCapacity,2J,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyManagement.typename,SimpleEpEnergyManagement,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyManagement.nodeStartCapacity,0.0001J,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].energyManagement.nodeShutdownCapacity,0.0001J,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].**.bitrate,1Mbps,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].forwarding,true,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMinX,0m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMinY,0m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMinZ,0m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMaxX,1250m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMaxY,1250m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.constraintAreaMaxZ,0m,,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.initialX,"uniform(100m, 1150m)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].mobility.initialY,"uniform(100m, 1150m)",,
General-4-20251226-14:33:20-84775,config,,,*.host[*].wlan[0].radio.displayCommunicationRange,true,,
General-4-20251226-14:33:20-84775,config,,,*.configurator.config,"xml(""<config><interface hosts='**' address='10.0.0.x' netmask='255.255.255.0'/></config>"")",,
General-4-20251226-14:33:20-84775,config,,,*.configurator.addDefaultRoutes,false,,
General-4-20251226-14:33:20-84775,config,,,*.configurator.addStaticRoutes,false,,
General-4-20251226-14:33:20-84775,config,,,*.configurator.optimizeRoutes,false,,
General-4-20251226-14:33:20-84775,config,,,*.host*.ipv4.routingTable.netmaskRoutes,"""""",,
General-4-20251226-14:33:20-84775,config,,,*.linkVisualizer.*.displayLinks,false,,
General-0-20251226-14:33:20-84772,runattr,,,configname,General,,
General-0-20251226-14:33:20-84772,runattr,,,datetime,20251226-14:33:20,,
